Route ID,Timepoint Stop Name,Timepoint Stop Latitude,Timepoint Stop Longitude,Timepoint Stop Georeference
M96,W 96 ST/CENTRAL PK W,40.791667,-73.964944,POINT (-73.964944 40.791667)
B15,MARCUS GARVEY BL/FULTON ST,40.679748,-73.937421,POINT (-73.937421 40.679748)
QM35,SPRINGFIELD BL/HORACE HARDING EXP,40.748911,-73.756702,POINT (-73.756702 40.748911)
Q17,MAIN ST/ROOSEVELT AV,40.759643,-73.830298,POINT (-73.830298 40.759643)
QM16,CROSS BAY BL/163 AV,40.652627,-73.838457,POINT (-73.838457 40.652627)
Q76,HILLSIDE AV/179 ST SUBWAY,40.712541,-73.784401,POINT (-73.784401 40.712541)
BX41,WEBSTER AV/E FORDHAM RD,40.862289,-73.890512,POINT (-73.890512 40.862289)
S56,WOODROW RD/ALMOND ST,40.549655,-74.188078,POINT (-74.188078 40.549655)
Q2,HILLSIDE AV/179 ST,40.712528,-73.784081,POINT (-73.784081 40.712528)
S57,EBBITTS ST/HYLAN BL,40.565523,-74.112298,POINT (-74.112298 40.565523)
Q95,21 ST/41 AV,40.754074,-73.942414,POINT (-73.942414 40.754074)
B17,EASTERN PY/UTICA AV,40.668537,-73.931235,POINT (-73.931235 40.668537)
Q19,ASTORIA BL/85 ST,40.764703,-73.884368,POINT (-73.884368 40.764703)
BX35,E 168 ST/3 AV,40.831265,-73.906228,POINT (-73.906228 40.831265)
QM35,260 ST/UNION TPK,40.747321,-73.711919,POINT (-73.711919 40.747321)
BX23,DREISER LOOP/DEFOE PL,40.876197,-73.82947,POINT (-73.82947 40.876197)
SIM11,LEXINGTON AV/E 55 ST,40.759677,-73.970083,POINT (-73.970083 40.759677)
S79+,RICHMOND AV/HYLAN BL,40.53454,-74.154361,POINT (-74.154361 40.53454)
BXM9,2 AV/E 121 ST,40.800382,-73.935453,POINT (-73.935453 40.800382)
Q44+,MAIN ST/MELBOURNE AV,40.733963,-73.825189,POINT (-73.825189 40.733963)
S78,HYLAN BL/NORWAY AV,40.598498,-74.08127,POINT (-74.08127 40.598498)
BXM18,MADISON AV/E 44 ST,40.754311,-73.978105,POINT (-73.978105 40.754311)
M8,E 9 ST/4 AV,40.730549,-73.990323,POINT (-73.990323 40.730549)
Q58,GRAND AV/QUEENS BL,40.736357,-73.878318,POINT (-73.878318 40.736357)
B7,SARATOGA AV/PARK PL,40.671698,-73.916976,POINT (-73.916976 40.671698)
Q31,ARCHER AV /SUTPHIN BL,40.700477,-73.807879,POINT (-73.807879 40.700477)
B4,STILLWELL AV/85 ST,40.597458,-73.985513,POINT (-73.985513 40.597458)
Q60,QUEENS BL/60 ST,40.741289,-73.904435,POINT (-73.904435 40.741289)
SIM1C,GREENWICH ST/BATTERY PL,40.70496,-74.01482,POINT (-74.01482 40.70496)
B24,GREENPOINT AV/MANHATTAN AV,40.730102,-73.954444,POINT (-73.954444 40.730102)
M4,MADISON AV/E 95 ST,40.78708,-73.954126,POINT (-73.954126 40.78708)
Q112,LIBERTY AV /VAN WYCK EXP,40.691734,-73.81117,POINT (-73.81117 40.691734)
S91,VICTORY BL/FOREST AV,40.630439,-74.088844,POINT (-74.088844 40.630439)
SIM9,HYLAN BL/NELSON AV,40.542586,-74.145566,POINT (-74.145566 40.542586)
B35,CHURCH AV/MC DONALD AV,40.64265,-73.979587,POINT (-73.979587 40.64265)
Q11,WOODHAVEN BL /JAMAICA AV,40.693649,-73.851946,POINT (-73.851946 40.693649)
M35,MAIN RWDY/OPP ICAHN STADIUM,40.792588,-73.923489,POINT (-73.923489 40.792588)
QM15,E 57 ST/ 3 AV,40.760391,-73.968015,POINT (-73.968015 40.760391)
B70,39 ST/5 AV,40.651232,-74.003752,POINT (-74.003752 40.651232)
BXM18,RIVERDALE AV/ W 261 ST,40.910355,-73.903266,POINT (-73.903266 40.910355)
BX41+,WEBSTER AV/EAST FORDHAM RD,40.862256,-73.890512,POINT (-73.890512 40.862256)
B60,COOPER ST/BROADWAY,40.683574,-73.911505,POINT (-73.911505 40.683574)
Q24,ATLANTIC AV/LEFFERTS BL,40.694021,-73.828636,POINT (-73.828636 40.694021)
M10,CENTRAL PARK WEST/W 67 ST,40.77266,-73.978424,POINT (-73.978424 40.77266)
S53,CLOVE RD/VICTORY BL,40.616595,-74.103516,POINT (-74.103516 40.616595)
Q23,71 AV/QUEENS BL,40.721106,-73.844033,POINT (-73.844033 40.721106)
Q54,GRAND ST/LORIMER ST,40.711154,-73.949291,POINT (-73.949291 40.711154)
Q47,73 ST/31 AV,40.758257,-73.89448,POINT (-73.89448 40.758257)
Q88,SPRINGFIELD BL/UNION TP,40.735406,-73.74648,POINT (-73.74648 40.735406)
Q104,BROADWAY/STEINWAY ST,40.75881,-73.918728,POINT (-73.918728 40.75881)
Q24,PATCHEN AV/LAFAYETTE AV,40.692479,-73.927904,POINT (-73.927904 40.692479)
Q30,169 St/HILLSIDE AV,40.710543,-73.793016,POINT (-73.793016 40.710543)
Q5,MERRICK BL/SPRINGFIELD BL,40.680034,-73.753683,POINT (-73.753683 40.680034)
S51,LILY POND AV/MC CLEAN AV,40.598594,-74.063665,POINT (-74.063665 40.598594)
SIM32,WORTH ST/CHURCH ST,40.716917,-74.006104,POINT (-74.006104 40.716917)
Q59,GRAND AV/PAGE PL,40.717672,-73.918518,POINT (-73.918518 40.717672)
BX38,BARTOW AV/ELY AV,40.86788,-73.834403,POINT (-73.834403 40.86788)
Q24,VAN SINDEREN AV/FULTON ST,40.678391,-73.903549,POINT (-73.903549 40.678391)
Q77,SPRINGFIELD BL/MERRICK BL,40.679924,-73.753097,POINT (-73.753097 40.679924)
B12,CLARKSON AV/NOSTRAND AV,40.655431,-73.950929,POINT (-73.950929 40.655431)
Q20A,MERRICK BL/ARCHER AV,40.704907,-73.793306,POINT (-73.793306 40.704907)
BX1,GRAND CONCOURSE/E 149 ST,40.818856,-73.927096,POINT (-73.927096 40.818856)
Q50,EARHART LA/ERSKINE PL,40.861338,-73.82271,POINT (-73.82271 40.861338)
SIM3,SLOSSON AV/VICTORY BL,40.612792,-74.117056,POINT (-74.117056 40.612792)
BXM4,GRAND CONCOURSE/E 158 ST,40.825136,-73.923808,POINT (-73.923808 40.825136)
Q72,94 ST/ASTORIA BL,40.762602,-73.875288,POINT (-73.875288 40.762602)
BX4A,HUGH GRANT CIR/CROSS BX SVC RD,40.832789,-73.860387,POINT (-73.860387 40.832789)
M21,E HOUSTON ST/AV C,40.720988,-73.981738,POINT (-73.981738 40.720988)
Q54,METROPOLITAN AV/WOODHAVEN BL,40.711685,-73.859005,POINT (-73.859005 40.711685)
M15,2 AV/E 33 ST,40.743851,-73.976632,POINT (-73.976632 40.743851)
BX1,W MOSHOLU PY S/PAUL AV,40.880611,-73.886057,POINT (-73.886057 40.880611)
BX17,CROTONA AV/TREMONT AV,40.84551,-73.890987,POINT (-73.890987 40.84551)
Q77,204 ST/111 AV BAY 3,40.706151,-73.753393,POINT (-73.753393 40.706151)
BX17,CROTONA AV/E 183 ST,40.852023,-73.884493,POINT (-73.884493 40.852023)
BX9,BROADWAY/W 262 ST,40.910104,-73.89673,POINT (-73.89673 40.910104)
S59,FOREST AV/WILLOWBROOK RD,40.62506,-74.144481,POINT (-74.144481 40.62506)
Q32,ROOSEVELT AV/74 ST,40.746915,-73.891611,POINT (-73.891611 40.746915)
S98,ST GEORGE FERRY/S48 & S98,40.64348,-74.073488,POINT (-74.073488 40.64348)
BXM8,5 AV/W 85 ST,40.78078,-73.961086,POINT (-73.961086 40.78078)
Q16,CROSS ISLAND PKY/201 ST,40.786348,-73.793316,POINT (-73.793316 40.786348)
Q41,165 ST TERM/Q41 STAND,40.707002,-73.795473,POINT (-73.795473 40.707002)
M3,MANHATTAN AV/CATHEDRAL PY,40.80148,-73.959315,POINT (-73.959315 40.80148)
QM35,UNION TPK/CHEVY CHASE ST,40.728395,-73.783325,POINT (-73.783325 40.728395)
BXM3,BROADWAY/W 260 ST,40.907378,-73.896631,POINT (-73.896631 40.907378)
Q25,28 AV/ULMER ST,40.772893,-73.837008,POINT (-73.837008 40.772893)
SIM3,E 23 ST/BROADWAY,40.741032,-73.988625,POINT (-73.988625 40.741032)
B35,39 ST/5 AV,40.651303,-74.004083,POINT (-74.004083 40.651303)
Q113,GUY R BREWER BL /115 AV,40.687713,-73.784932,POINT (-73.784932 40.687713)
S44,BEMENT AV/CASTLETON AV,40.634886,-74.112417,POINT (-74.112417 40.634886)
SIM1,CHURCH ST /WORTH ST,40.716991,-74.006211,POINT (-74.006211 40.716991)
S76,ST GEORGE FERRY/S 76 & S86,40.643278,-74.073612,POINT (-74.073612 40.643278)
S55,BLOOMINGDALE RD/VETERANS RD E,40.548875,-74.220854,POINT (-74.220854 40.548875)
QM35,UNION TPK/MAIN ST,40.717642,-73.817977,POINT (-73.817977 40.717642)
Q77,SPRINGFIELD BL/MERRICK BL,40.680391,-73.753334,POINT (-73.753334 40.680391)
M3,ST NICHOLAS AV/W 125 ST,40.810492,-73.952926,POINT (-73.952926 40.810492)
M20,WEST ST/CHAMBERS ST,40.717479,-74.01255,POINT (-74.01255 40.717479)
Q21,CROSS BAY BL /LIBERTY AV,40.680436,-73.844818,POINT (-73.844818 40.680436)
M2,MADISON AV/E 95 ST,40.78708,-73.954126,POINT (-73.954126 40.78708)
BX41,BATHGATE AV/E 172 ST,40.838568,-73.901769,POINT (-73.901769 40.838568)
B9,60 ST/5 AV,40.639261,-74.015951,POINT (-74.015951 40.639261)
SIM30,FOREST AV/VICTORY BL,40.630411,-74.089397,POINT (-74.089397 40.630411)
SIM7,HYLAN BL/MALLORY AV,40.598554,-74.080815,POINT (-74.080815 40.598554)
M9,1 AV/E 27 ST,40.739627,-73.976496,POINT (-73.976496 40.739627)
BXM4,MADISON AV/E 62 ST,40.765752,-73.969754,POINT (-73.969754 40.765752)
S96,TELEPORT DR/CORP COMMONS BLDG,40.604704,-74.17873,POINT (-74.17873 40.604704)
B1,86 ST/STILLWELL AV,40.596732,-73.985361,POINT (-73.985361 40.596732)
BXM9,3 AV/E 86 ST,40.779238,-73.953585,POINT (-73.953585 40.779238)
B12,EAST NEW YORK AV/SARATOGA AV,40.669094,-73.918279,POINT (-73.918279 40.669094)
BXM7,5 AV/W 51 ST,40.759315,-73.976742,POINT (-73.976742 40.759315)
S81,BAY ST/WATER ST,40.626764,-74.075789,POINT (-74.075789 40.626764)
Q8,PITKIN AV /EUCLID AV,40.675497,-73.871784,POINT (-73.871784 40.675497)
Q1,BRADDOCK AV/CROSS ISLAND PY,40.72583,-73.72506,POINT (-73.72506 40.72583)
M103,3 AV/E 42 ST,40.751085,-73.974122,POINT (-73.974122 40.751085)
BM1,TRINITY PL/RECTOR ST,40.708017,-74.012775,POINT (-74.012775 40.708017)
M34A+,W 34 ST/7 AV,40.751116,-73.991115,POINT (-73.991115 40.751116)
M103,COOPER SQ/E 6 ST,40.728395,-73.990611,POINT (-73.990611 40.728395)
Q4,LINDEN BL/FARMERS BL,40.691764,-73.762858,POINT (-73.762858 40.691764)
M20,8 AV/W 34 ST,40.752329,-73.993258,POINT (-73.993258 40.752329)
B7,AV P/OCEAN AV,40.610932,-73.954068,POINT (-73.954068 40.610932)
B82,FLATLANDS AV/RALPH AV,40.632236,-73.918456,POINT (-73.918456 40.632236)
S93,VICTORY BL/PERRY AV,40.612471,-74.129835,POINT (-74.129835 40.612471)
B46,E 68 ST/AV N,40.621066,-73.912788,POINT (-73.912788 40.621066)
M1,MADISON AV/E 116 ST,40.800274,-73.944587,POINT (-73.944587 40.800274)
BXM2,KAPPOCK ST/JOHNSON AV,40.877355,-73.918021,POINT (-73.918021 40.877355)
BXM1,RIVERDALE AV/W 236 ST,40.886238,-73.907112,POINT (-73.907112 40.886238)
Q5,ARCHER AV/PARSONS BL,40.70257,-73.799693,POINT (-73.799693 40.70257)
M15,PIKE ST/MADISON ST,40.71288,-73.992288,POINT (-73.992288 40.71288)
S91,VICTORY BL/CLOVE RD,40.616261,-74.103606,POINT (-74.103606 40.616261)
B44,NOSTRAND AV/EASTERN PY,40.669288,-73.950627,POINT (-73.950627 40.669288)
SIM3C,SLOSSON AV/VICTORY BL,40.612792,-74.117056,POINT (-74.117056 40.612792)
BX35,E 167 ST/GRAND CONCOURSE,40.834495,-73.917284,POINT (-73.917284 40.834495)
B38,SENECA AV/DE KALB AV,40.707575,-73.915688,POINT (-73.915688 40.707575)
M7,COLUMBUS AV/W 106 ST,40.798915,-73.963235,POINT (-73.963235 40.798915)
B84,LIVONIA AV/ASHFORD ST,40.666382,-73.883617,POINT (-73.883617 40.666382)
B82,KINGS HY/CONEY ISLAND AV,40.607249,-73.962372,POINT (-73.962372 40.607249)
Q26,46 AV/UTOPIA PY,40.753271,-73.792864,POINT (-73.792864 40.753271)
BX17,UNION ST/HOME ST,40.827438,-73.899831,POINT (-73.899831 40.827438)
B8,AV D/NOSTRAND AV,40.640867,-73.948675,POINT (-73.948675 40.640867)
B12,ALBANY AV/WINTHROP ST,40.657693,-73.939559,POINT (-73.939559 40.657693)
BX12+,BAY PLAZA BL/IFO JC PENNY,40.865989,-73.827298,POINT (-73.827298 40.865989)
M42,E 41 ST/1 AV,40.747864,-73.969576,POINT (-73.969576 40.747864)
Q36,LITTLE NECK PKY/HORACE HARDING EXP,40.764779,-73.724236,POINT (-73.724236 40.764779)
M101,3 AV/E 67 ST,40.767113,-73.962513,POINT (-73.962513 40.767113)
M116,1 AV/E 116 ST,40.796323,-73.935122,POINT (-73.935122 40.796323)
S54,GIFFORDS LANE/ARTHUR KILL RD,40.563349,-74.155799,POINT (-74.155799 40.563349)
Q22,BEACH CHANNEL DR/BEACH 101 ST,40.586112,-73.82314,POINT (-73.82314 40.586112)
BX41,WEBSTER AV/CLAREMONT PKWY,40.840005,-73.905192,POINT (-73.905192 40.840005)
M2,MADISON AV/E 28 ST,40.744106,-73.9855,POINT (-73.9855 40.744106)
Q1,BRADDOCK AV/CROSS ISLAND PY,40.725647,-73.725154,POINT (-73.725154 40.725647)
B4,BAY RIDGE PY/18 AV,40.613332,-73.995824,POINT (-73.995824 40.613332)
QM24,FRESH POND RD/BLEECKER ST,40.71216,-73.900241,POINT (-73.900241 40.71216)
Q26,46 AV/UTOPIA PY,40.752855,-73.791876,POINT (-73.791876 40.752855)
S78,MILFORD DR/OCEAN TERR,40.609851,-74.103826,POINT (-74.103826 40.609851)
B45,WASHINGTON AV/BERGEN ST,40.678221,-73.963937,POINT (-73.963937 40.678221)
Q15A,41 AV/PARSONS BL,40.760578,-73.821127,POINT (-73.821127 40.760578)
S54,BRIELLE AV/BRADLEY AV,40.59859,-74.130348,POINT (-74.130348 40.59859)
BX21,3 AV/E 163 ST,40.823866,-73.908942,POINT (-73.908942 40.823866)
B17,SEAVIEW AV/E 108 ST,40.639112,-73.881742,POINT (-73.881742 40.639112)
S76,VANDERBILT AV/HILLSIDE AV,40.61498,-74.085133,POINT (-74.085133 40.61498)
S57,AMBOY RD/TYSENS LA,40.568897,-74.125136,POINT (-74.125136 40.568897)
BX10,W 230 ST/TIBETT AV,40.879416,-73.909536,POINT (-73.909536 40.879416)
Q83,COLFAX ST/SPRINGFIELD BL,40.701765,-73.741271,POINT (-73.741271 40.701765)
X27,SHORE RD/72 ST,40.636202,-74.036908,POINT (-74.036908 40.636202)
B46+,UTICA AV/AV N,40.618576,-73.926961,POINT (-73.926961 40.618576)
S66,ARLO RD / STRATFORD AV,40.620067,-74.094473,POINT (-74.094473 40.620067)
S57,BRIELLE AV/GANSEVOORT BL,40.598076,-74.125586,POINT (-74.125586 40.598076)
B3,86 ST/STILLWELL AV,40.596791,-73.985195,POINT (-73.985195 40.596791)
BX41,MELROSE AV/E 161 ST,40.824308,-73.913705,POINT (-73.913705 40.824308)
M5,W 135 ST/BROADWAY,40.82044,-73.955723,POINT (-73.955723 40.82044)
SIM5,LILY POND AV / MC CLEAN AV,40.598827,-74.063766,POINT (-74.063766 40.598827)
BM1,OCEAN AV / AV K,40.62357,-73.955771,POINT (-73.955771 40.62357)
M4,CENTRAL PK N/5 AV,40.797182,-73.949152,POINT (-73.949152 40.797182)
B103,FLATBUSH AV / NOSTRAND AV,40.632512,-73.947447,POINT (-73.947447 40.632512)
Q5,HOOK CREEK BL/N CONDUIT AV,40.666108,-73.729731,POINT (-73.729731 40.666108)
Q36,JAMAICA AV/SPRINGFIELD BL,40.718247,-73.735745,POINT (-73.735745 40.718247)
Q4,LINDEN BL/172 ST,40.691805,-73.778278,POINT (-73.778278 40.691805)
Q85,MERRICK BL/BAISLEY BL,40.684112,-73.770144,POINT (-73.770144 40.684112)
BX3,W 238 ST/BROADWAY,40.884969,-73.900478,POINT (-73.900478 40.884969)
M9,ESSEX ST/GRAND ST,40.71682,-73.989005,POINT (-73.989005 40.71682)
BX6,HUNTS POINT AV/SOUTHERN BL,40.820942,-73.891511,POINT (-73.891511 40.820942)
SIM8X,W 42 ST/8 AV,40.757575,-73.990464,POINT (-73.990464 40.757575)
M57,WEST END AV/W 66 ST,40.77618,-73.987276,POINT (-73.987276 40.77618)
BM3,E 23 ST / 1 AV,40.73705,-73.978653,POINT (-73.978653 40.73705)
Q64,JEWEL AV/164 ST,40.731841,-73.805384,POINT (-73.805384 40.731841)
Q102,W LOOP RD/N LOOP RD,40.756495,-73.955868,POINT (-73.955868 40.756495)
SIM3,E 23 ST/1 AV,40.736691,-73.978245,POINT (-73.978245 40.736691)
B44+,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.953484 40.699506)
SIM22,HYLAN BL/WOODS OF ARDEN RD,40.530671,-74.158116,POINT (-74.158116 40.530671)
QM5,UNION TPK/MAIN ST,40.717642,-73.817977,POINT (-73.817977 40.717642)
BX33,W 135 ST/5 AV,40.812785,-73.937881,POINT (-73.937881 40.812785)
Q5,MERRICK BL/108 AV,40.698362,-73.786612,POINT (-73.786612 40.698362)
B100,FILLMORE AV / FLATBUSH AV,40.614664,-73.928332,POINT (-73.928332 40.614664)
B83,JAMAICA AV/HERKIMER ST,40.677432,-73.900799,POINT (-73.900799 40.677432)
BX38,BARTOW AV/EDSON AV,40.868117,-73.833907,POINT (-73.833907 40.868117)
SIM24,ARTHUR KILL RD/VETERANS RD E,40.556295,-74.203767,POINT (-74.203767 40.556295)
S98,FOREST AV/RICHMOND AV,40.625216,-74.148988,POINT (-74.148988 40.625216)
Q8,GATEWAY CTR TERMINAL/GATEWAY DR,40.652793,-73.876225,POINT (-73.876225 40.652793)
Q15A,ROOSEVELT AV/MAIN ST,40.760035,-73.828028,POINT (-73.828028 40.760035)
BX10,JEROME AV/E 205 ST,40.875794,-73.888278,POINT (-73.888278 40.875794)
BX34,VALENTINE AV/E FORDHAM RD,40.862431,-73.895859,POINT (-73.895859 40.862431)
M9,AV C/E 14 ST,40.728297,-73.975689,POINT (-73.975689 40.728297)
B47,MILL AV / AV U,40.615711,-73.914026,POINT (-73.914026 40.615711)
SIM30,VICTORY BL/CLOVE RD,40.616261,-74.103606,POINT (-74.103606 40.616261)
SIM4,BROADWAY/WORTH ST,40.716249,-74.004629,POINT (-74.004629 40.716249)
B46+,MALCOLM X BL/DE KALB AV,40.693112,-73.931178,POINT (-73.931178 40.693112)
M4,BROADWAY/W 131 ST,40.81728,-73.956908,POINT (-73.956908 40.81728)
Q5,MERRICK BL/104 AV,40.701551,-73.790447,POINT (-73.790447 40.701551)
Q19,ASTORIA BL/31 ST,40.770085,-73.918304,POINT (-73.918304 40.770085)
Q88,SPRINGFIELD BL/HILLSIDE AV,40.730265,-73.745082,POINT (-73.745082 40.730265)
Q31,UTOPIA PY/BOOTH MEMORIAL AV,40.740799,-73.792884,POINT (-73.792884 40.740799)
B9,4 AV/BAY RIDGE AV,40.634775,-74.023414,POINT (-74.023414 40.634775)
B60,ROCKAWAY PY/GLENWOOD RD,40.645654,-73.902791,POINT (-73.902791 40.645654)
S40,5 ST/AMAZON FULFILLMENT CENTER,40.619015,-74.185269,POINT (-74.185269 40.619015)
BX11,CLAREMONT PKY/3 AV,40.83827,-73.901294,POINT (-73.901294 40.83827)
Q12,ROOSEVELT AV /UNION ST,40.760005,-73.828607,POINT (-73.828607 40.760005)
B1,86 ST/18 AV,40.606983,-74.002384,POINT (-74.002384 40.606983)
BX22,W KINGSBRIDGE RD/JEROME AV,40.86743,-73.89767,POINT (-73.89767 40.86743)
S44,POST AV/JEWETT AV,40.630918,-74.130383,POINT (-74.130383 40.630918)
QM42,WOODHAVEN BL /METROPOLITAN AV,40.71208,-73.859508,POINT (-73.859508 40.71208)
Q77,FRANCIS LEWIS/LINDEN BL,40.696201,-73.746301,POINT (-73.746301 40.696201)
M11,COLUMBUS AV/W 97 ST,40.793273,-73.967359,POINT (-73.967359 40.793273)
QM18,6 AV/W 44 ST,40.755988,-73.983132,POINT (-73.983132 40.755988)
Q24,JAMAICA AV/SUTPHIN BL,40.701836,-73.808487,POINT (-73.808487 40.701836)
B60,ROCKAWAY AV/HEGEMAN AV,40.65549,-73.907175,POINT (-73.907175 40.65549)
M15,2 AV/E 68 ST,40.76599,-73.960476,POINT (-73.960476 40.76599)
X37,SHORE RD/72 ST,40.636202,-74.036908,POINT (-74.036908 40.636202)
BX19,W 145 ST/BROADWAY,40.826407,-73.950176,POINT (-73.950176 40.826407)
S98,FOREST AV/RICHMOND AV,40.624967,-74.148422,POINT (-74.148422 40.624967)
BX16,E 233 ST/NAPIER AV,40.895656,-73.874907,POINT (-73.874907 40.895656)
BXM10,MORRIS PK AV/WILLIAMSBRIDGE RD,40.85033,-73.851583,POINT (-73.851583 40.85033)
QM18,LEFFERTS BL /ROCKAWAY BL,40.676389,-73.819211,POINT (-73.819211 40.676389)
BX8,CROSBY AV/BUHRE AV,40.846891,-73.832267,POINT (-73.832267 40.846891)
SIM34,VICTORY BL/PERRY AV,40.612471,-74.129835,POINT (-74.129835 40.612471)
Q2,HILLSIDE AV/182 PL,40.713574,-73.77985,POINT (-73.77985 40.713574)
Q102,27 AV/2 ST,40.775144,-73.93493,POINT (-73.93493 40.775144)
BX7,BROADWAY/W 225 ST,40.87436,-73.91019,POINT (-73.91019 40.87436)
BX39,WHITE PLAINS RD/WESTCHESTER AV,40.833367,-73.862704,POINT (-73.862704 40.833367)
S74,RICHMOND RD/NEW DORP LA,40.575927,-74.119378,POINT (-74.119378 40.575927)
B48,LORIMER ST/GRAND ST,40.711011,-73.94892,POINT (-73.94892 40.711011)
BXM1,LEXINGTON AV/96 ST,40.78548,-73.95133,POINT (-73.95133 40.78548)
B17,GLENWOOD RD/EAST 96 ST,40.64483,-73.902673,POINT (-73.902673 40.64483)
BX27,SOUNDVIEW AV/LACOMBE AV,40.814972,-73.859456,POINT (-73.859456 40.814972)
BXM11,5 AV/W 98 ST,40.789185,-73.95499,POINT (-73.95499 40.789185)
Q15,150 ST/15 DR,40.785497,-73.813593,POINT (-73.813593 40.785497)
B67,7 AV/9 ST,40.667271,-73.981178,POINT (-73.981178 40.667271)
SIM34,BROADWAY/W HOUSTON ST,40.725123,-73.997139,POINT (-73.997139 40.725123)
QM8,PEARL ST / PECK SLIP,40.708585,-74.003017,POINT (-74.003017 40.708585)
B44,NOSTRAND AV/FULTON ST,40.67997,-73.949642,POINT (-73.949642 40.67997)
Q8,101 AV /LEFFERTS BL,40.689975,-73.825793,POINT (-73.825793 40.689975)
B26,FULTON ST/CARLTON AV,40.68478,-73.970798,POINT (-73.970798 40.68478)
SIM3,E 23 ST / 1 AV,40.73705,-73.978653,POINT (-73.978653 40.73705)
B7,SARATOGA AV/SAINT JOHN'S PLACE,40.669934,-73.917114,POINT (-73.917114 40.669934)
B43,GRAHAM AV/COOK ST,40.702034,-73.942414,POINT (-73.942414 40.702034)
B31,GERRITSEN AV/GERRITSEN BEACH,40.587101,-73.918503,POINT (-73.918503 40.587101)
M11,COLUMBUS AV/W 106 ST,40.798915,-73.963235,POINT (-73.963235 40.798915)
BX12,ORCHARD BEACH CIR/ORCHARD BEACH BAY,40.866511,-73.79549,POINT (-73.79549 40.866511)
BX40,SEDGWICK AV/CEDAR AV,40.852316,-73.920217,POINT (-73.920217 40.852316)
S91,YUKON AV/WATCHMANS OFFICE,40.574873,-74.165463,POINT (-74.165463 40.574873)
Q53+,CROSS BAY BL/E 16 RD,40.601521,-73.820088,POINT (-73.820088 40.601521)
Q52+,HOFFMAN DR /WOODHAVEN BL,40.733152,-73.871078,POINT (-73.871078 40.733152)
Q54,JAMAICA AV/SUTPHIN BL,40.701861,-73.808767,POINT (-73.808767 40.701861)
SIM4,ELTINGVILLE/TRANSIT CENTER,40.560931,-74.171352,POINT (-74.171352 40.560931)
L91,FULTON ST/VAN SINDEREN AV,40.67793,-73.903699,POINT (-73.903699 40.67793)
BX8,WILLIAMSBRIDGE RD/PELHAM PY,40.856857,-73.855948,POINT (-73.855948 40.856857)
Q85,WEST CIRCLE DR /PARKING STRUCTURE,40.661692,-73.722412,POINT (-73.722412 40.661692)
Q20B,MAIN ST/HORACE HARDING EXPY,40.742959,-73.825452,POINT (-73.825452 40.742959)
BX41+,WHITE PLAINS RD/E GUN HILL RD,40.877875,-73.866663,POINT (-73.866663 40.877875)
SIM8,W 42 ST/8 AV,40.757191,-73.989904,POINT (-73.989904 40.757191)
Q9,VAN WYCK EXP /LIBERTY AV,40.69171,-73.810982,POINT (-73.810982 40.69171)
QM10,E 34 ST /3 AV,40.746026,-73.97858,POINT (-73.97858 40.746026)
X63,MERRICK BL/BAISLEY BL,40.684112,-73.770144,POINT (-73.770144 40.684112)
BX3,UNIVERSITY AV/W 174 ST,40.846943,-73.92019,POINT (-73.92019 40.846943)
S78,BRICKTOWN SHOPPING/CENTER,40.528346,-74.230218,POINT (-74.230218 40.528346)
M96,CENTRAL PK W/W 97 ST,40.792268,-73.964384,POINT (-73.964384 40.792268)
Q31,UTOPIA PY/UNION TP,40.725629,-73.791561,POINT (-73.791561 40.725629)
B63,5 AV/9 ST,40.669431,-73.98597,POINT (-73.98597 40.669431)
BX15,3 AV/CLAREMONT PKWY,40.838042,-73.90119,POINT (-73.90119 40.838042)
M72,W 72 ST/BROADWAY,40.778765,-73.982161,POINT (-73.982161 40.778765)
BX40,E TREMONT AV/WESTCHESTER AV,40.840672,-73.842224,POINT (-73.842224 40.840672)
B67,7 AV/UNION ST,40.674858,-73.975088,POINT (-73.975088 40.674858)
BX25,ALLERTON AV/WHITE PLAINS RD,40.865351,-73.86687,POINT (-73.86687 40.865351)
QM32,3 AV/E 39 ST,40.749101,-73.975585,POINT (-73.975585 40.749101)
B49,FRANKLIN AV/LEFFERTS PL,40.680474,-73.955643,POINT (-73.955643 40.680474)
M98,W 178 ST/AUDUBON AV,40.84655,-73.933445,POINT (-73.933445 40.84655)
S94,RICHMOND AV/MONSEY PL,40.624336,-74.149036,POINT (-74.149036 40.624336)
B49,E 16 ST/SHEEPSHEAD BAY RD,40.587307,-73.953339,POINT (-73.953339 40.587307)
Q114,ARCHER AV /160 ST,40.702714,-73.798478,POINT (-73.798478 40.702714)
BM2,PARK ROW/SPRUCE ST,40.711867,-74.006112,POINT (-74.006112 40.711867)
B64,BATH AV/18 AV,40.603642,-74.005877,POINT (-74.005877 40.603642)
M3,FT GEORGE AV/66 FORT GEORGE AV,40.85833,-73.925388,POINT (-73.925388 40.85833)
B64,BAY RIDGE AV/3 AV,40.635935,-74.026507,POINT (-74.026507 40.635935)
Q23,108 ST / 62 DR,40.736161,-73.851164,POINT (-73.851164 40.736161)
BX39,WHITE PLAINS RD/E 233 ST,40.893248,-73.857388,POINT (-73.857388 40.893248)
BX15,3 AV/WESTCHESTER AV,40.816492,-73.916829,POINT (-73.916829 40.816492)
BX17,PROSPECT AV/E 169 ST,40.829682,-73.89733,POINT (-73.89733 40.829682)
